tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
806798644510720001,AvanseEduLoan,2016-12-08T09:52:41+00:00,#Demonetisation = #IndiaDefeatsBlackMoney https://t.co/XXTN9uW1Nf,und,0,0,0,"['Demonetisation', 'IndiaDefeatsBlackMoney']"
806798487228588032,TheKingmaker17,2016-12-08T09:52:03+00:00,"Modi effect #JumlebaazModi
#IndiaDefeatsBlackMoney https://t.co/5hA212N8Yb",fr,0,4,1,"['JumlebaazModi', 'IndiaDefeatsBlackMoney']"
806798478298914817,satheeshkraja,2016-12-08T09:52:01+00:00,#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media... https://t.co/JMsRCcV6WD by #Prabhakar2July via @c0nvey,en,0,0,0,"['IndiaDefeatsBlackMoney', 'Prabhakar2July']"
806798459864895488,Chandersh,2016-12-08T09:51:57+00:00,#IndiaDefeatsBlackMoney that is the reason all Thieves @ArvindKejriwal @OfficeOfRG @MamataOfficial @laluprasadrjd r opposing Demonetization,en,0,1,0,['IndiaDefeatsBlackMoney']
806798420979499013,OurIndiaFirst19,2016-12-08T09:51:47+00:00,"गाँव-गाँव और शहर-शहर 
कैशलेस बनता भारत #IndiaDefeatsBlackMoney https://t.co/vMasvCzmEw",hi,1,10,16,['IndiaDefeatsBlackMoney']
806798379573334020,Claritymay16,2016-12-08T09:51:37+00:00,They only amassed it &amp; hurled the country into the darkness of corruption &amp; nepotism but now under PM @narendramodi #IndiaDefeatsBlackMoney https://t.co/3WjyWFaNkS,en,0,4,6,['IndiaDefeatsBlackMoney']
806798368638763009,SominduS,2016-12-08T09:51:35+00:00,"You can pay by @Paytm at this toll gate in Gujarat. Besides Rupay, Visa and MC... #IndiaDefeatsBlackMoney https://t.co/QyPUGk2E6G",en,1,7,9,['IndiaDefeatsBlackMoney']
806798280482926592,milinddharwad,2016-12-08T09:51:14+00:00,@narendramodi The entire Nation is with you against black money except some opposition parties 4 obvious reasons #IndiaDefeatsBlackMoney,en,0,2,0,['IndiaDefeatsBlackMoney']
806798206537347072,anshulcool1985,2016-12-08T09:50:56+00:00,"More transparency in realty sector, flow of money transparent.
#IndiaDefeatsBlackMoney",en,0,1,0,['IndiaDefeatsBlackMoney']
806798185574211585,AryaA131962,2016-12-08T09:50:51+00:00,#IndiaDefeatsBlackMoney y is whl opposition crtng ruckus ovr demonitisation..is it slf goal or guilt.president shld intervene,en,0,1,0,['IndiaDefeatsBlackMoney']
806798095392440320,DevrajAshu,2016-12-08T09:50:30+00:00,#IndiaDefeatsBlackMoney I read in many types of newspapers and I saw many news channel people thrown  blackMoney in river and other places.,en,0,1,0,['IndiaDefeatsBlackMoney']
806798064102969344,SChintakind,2016-12-08T09:50:22+00:00,"#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media Platforms
https://t.co/sRI67zqTgd
via NMApp https://t.co/57cE89UoHZ",en,0,0,0,['IndiaDefeatsBlackMoney']
806798024856903680,coward_banker,2016-12-08T09:50:13+00:00,#IndiaDefeatsBlackMoney I support,en,0,1,0,['IndiaDefeatsBlackMoney']
806797970796519425,harishbakshi30,2016-12-08T09:50:00+00:00,"#IndiaDefeatsBlackMoney 
Sorry we don't equate 
So we don't act
But things have changed now
As @narendramodi ji is  now PM https://t.co/0jtBO3bBUs",en,0,2,2,['IndiaDefeatsBlackMoney']
806797944917590018,ajithbhaskaran,2016-12-08T09:49:54+00:00,@narendramodi People r with you in #IndiaDefeatsBlackMoney. Clear roadmap is required for sustained results.,en,0,1,0,['IndiaDefeatsBlackMoney']
806797932234035200,THAKUR1ABHISHEK,2016-12-08T09:49:51+00:00,Demonetisation brings drugs-related cases standstill as cases down to 200 in November from over 700 in October. #IndiaDefeatsBlackMoney,en,0,1,1,['IndiaDefeatsBlackMoney']
806797907160481792,anshulcool1985,2016-12-08T09:49:45+00:00,"World leaders support demonetization &amp; join to fight against corruption.
#IndiaDefeatsBlackMoney",en,0,2,0,['IndiaDefeatsBlackMoney']
806797878035234817,kishore9988,2016-12-08T09:49:38+00:00,"बच्चो के मासूम सवाल परTeacher हतप्रभ हो गयी
TV में बड़े हो हल्ला करे तो कोई नहीं हमें क्लास में डांट क्यों😈
#लोकसभा 
#IndiaDefeatsBlackMoney",hi,1,2,0,"['लोकसभा', 'IndiaDefeatsBlackMoney']"
806797737538654208,ShradhaJoshi21,2016-12-08T09:49:04+00:00,"Pakistan: Cashless
Separatist: Clueless
Stone Pelters:Jobless
Liberals/Presstitutes: LogicLess
Kejriwal: Shameless

#IndiaDefeatsBlackMoney",en,0,1,0,['IndiaDefeatsBlackMoney']
806797724506984450,anshulcool1985,2016-12-08T09:49:01+00:00,"Banks see tremendous increase in the usage of net banking &amp; mobile banking.
#IndiaDefeatsBlackMoney",en,0,1,1,['IndiaDefeatsBlackMoney']
806797689320968192,amishra77,2016-12-08T09:48:53+00:00,Did you know that you could use Aadhar card to do banking transaction? And India has more than a billion such cards. #IndiaDefeatsBlackMoney https://t.co/2Wm5J8uOY8,en,4,71,59,['IndiaDefeatsBlackMoney']
806797684845617152,nannakannalli,2016-12-08T09:48:52+00:00,https://t.co/7k5uB3xprc #IndiaDefeatsBlackMoney,und,0,0,0,['IndiaDefeatsBlackMoney']
806797672354959360,mukundng,2016-12-08T09:48:49+00:00,#IndiaDefeatsBlackMoney https://t.co/BOQXn30Pmh,und,0,1,0,['IndiaDefeatsBlackMoney']
806797672258551809,kaif702,2016-12-08T09:48:49+00:00,#IndiaDefeatsBlackMoney #राष्ट्रविरोधी_विपक्ष #FiftyShadesDarker #AdvaniSlapsModi #तीस_दिन_पैसों_के_बिन #ThisIsUs https://t.co/zTp6c61pNF,und,0,0,0,"['IndiaDefeatsBlackMoney', 'राष्ट्रविरोधी_विपक्ष', 'FiftyShadesDarker', 'AdvaniSlapsModi', 'तीस_दिन_पैसों_के_बिन', 'ThisIsUs']"
806797649730932737,anshulcool1985,2016-12-08T09:48:43+00:00,"30% drop in property prices in Real Estate projected after demonetization.
#IndiaDefeatsBlackMoney",en,0,1,0,['IndiaDefeatsBlackMoney']
806797622631510016,DrSatvikPatel,2016-12-08T09:48:37+00:00,".@INCIndia should listen to their elders. 😆😆😆
@indiatvnews #IndiaDefeatsBlackMoney #DeMonetisation https://t.co/5p6LCBrt5d",en,0,1,0,"['IndiaDefeatsBlackMoney', 'DeMonetisation']"
806797609784393730,coolcloud9,2016-12-08T09:48:34+00:00,According to bhakts this is a perfect example of #IndiaDefeatsBlackMoney https://t.co/fp3tEAtoZu,en,0,1,0,['IndiaDefeatsBlackMoney']
806797550086864899,LSGArmy,2016-12-08T09:48:20+00:00,"""Mahhh Magazine, Mahh Rules!""
- टाइम
#IndiaDefeatsBlackMoney
#PaniBachaoPunjabBachao 
Pay To Modi
#TripleTalaq
#TataLies
#PanasonicP77",et,0,1,0,"['IndiaDefeatsBlackMoney', 'PaniBachaoPunjabBachao', 'TripleTalaq', 'TataLies', 'PanasonicP77']"
806797431107043328,goutamobc,2016-12-08T09:47:51+00:00,"#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media Platforms

https://t.co/ClpcV0WM4o https://t.co/T0qTtx4RVH",en,0,1,0,['IndiaDefeatsBlackMoney']
806797247652315137,mukundng,2016-12-08T09:47:08+00:00,#IndiaDefeatsBlackMoney proud that I supported this cause of Independence from corruption &amp; blackmoney. Its tough &amp; lets play our part here,en,0,2,2,['IndiaDefeatsBlackMoney']
806797216429940736,DHYANIABHISHEK1,2016-12-08T09:47:00+00:00,#IndiaDefeatsBlackMoney I support ..,en,0,1,0,['IndiaDefeatsBlackMoney']
806797198314717185,OurIndiaFirst19,2016-12-08T09:46:56+00:00,"कितना सुकून भरा है कैशलेस दुनिया !
सोचो और कैशलेस बनो #IndiaDefeatsBlackMoney https://t.co/LwozVKkGCV",hi,0,6,5,['IndiaDefeatsBlackMoney']
